,sbj_ID,Age,Gender,Education,L1,L2,L3,L4,otherLs,task,AoAL1,AoAL2,AoAL3,AoAL4,AoAgioL1,AoAgioL2,AoAgioL3,AoAgioL4,anniInstrL1,anniInstrL2,anniInstrL3,anniInstrL4,anniPaeseL1,anniPaeseL2,anniPaeseL3,anniPaeseL4,anniFamigliaL1,anniFamigliaL2,anniFamigliaL3,anniFamigliaL4,anniLavoroL1,anniLavoroL2,anniLavoroL3,anniLavoroL4,PercAmiciL1,PercAmiciL2,PercAmiciL3,PercAmiciL4,PercFamigliaL1,PercFamigliaL2,PercFamigliaL3,PercFamigliaL4,PercLavoroL1,PercLavoroL2,PercLavoroL3,PercLavoroL4,PercStessoL1,PercStessoL2,PercStessoL3,PercStessoL4,PercCalcoliL1,PercCalcoliL2,PercCalcoliL3,PercCalcoliL4,ProfParlaL1,ProfParlaL2,ProfParlaL3,ProfParlaL4,ProfCapisceL1,ProfCapisceL2,ProfCapisceL3,ProfCapisceL4,ProfLeggeL1,ProfLeggeL2,ProfLeggeL3,ProfLeggeL4,AttentionL1,AttentionL2,AttentionL3,AttentionL4,ProfScriveL1,ProfScriveL2,ProfScriveL3,ProfScriveL4,AttMiStessoL1,AttMiStessoL2,AttMiStessoL3,AttMiStessoL4,AttCulturaL1,AttCulturaL2,AttCulturaL3,AttCulturaL4,AttLivNativoL1,AttLivNativoL2,AttLivNativoL3,AttLivNativoL4,AttMadrelinguaL1,AttMadrelinguaL2,AttMadrelinguaL3,AttMadrelinguaL4,HistoryL1Score,HistoryL2Score,HistoryL3Score,HistoryL4Score,UseL1Score,UseL2Score,UseL3Score,UseL4Score,ProficiencyL1Score,ProficiencyL2Score,ProficiencyL3Score,ProficiencyL4Score,AttitudeL1Score,AttitudeL2Score,AttitudeL3Score,AttitudeL4Score,L1Score,L2Score,L3Score,L4Score,AoEaseL1,AoEaseL2,yearsEduL1,yearsEduL2,yearsCountryL1,yearsCountryL2,yearsFamilyL1,yearsFamilyL2,yearsWorkL1,yearsWorkL2,PercFriendsL1,PercFriendsL2,PercFamilyL1,PercFamilyL2,PercWorkL1,PercWorkL2,PercSelfL1,PercSelfL2,PercCountL1,PercCountL2,ProfSpeakL1,ProfSpeakL2,ProfUnderstandL1,ProfUnderstandL2,ProfReadL1,ProfReadL2,ProfWriteL1,ProfWriteL2,AttSelfL1,AttSelfL2,AttCultureL1,AttCultureL2,AttNativeLevelL1,AttNativeLevelL2,AttMothertongueL1,AttMothertongueL2,AoEaseL3,AoEaseL4,yearsEduL3,yearsEduL4,yearsCountryL3,yearsCountryL4,yearsFamilyL3,yearsFamilyL4,yearsWorkL3,yearsWorkL4,PercFriendsL3,PercFriendsL4,PercFamilyL3,PercFamilyL4,PercWorkL3,PercWorkL4,PercSelfL3,PercSelfL4,PercCountL3,PercCountL4,ProfSpeakL3,ProfSpeakL4,ProfUnderstandL3,ProfUnderstandL4,ProfReadL3,ProfReadL4,ProfWriteL3,ProfWriteL4,AttSelfL3,AttSelfL4,AttCultureL3,AttCultureL4,AttNativeLevelL3,AttNativeLevelL4,AttMothertongueL3,AttMothertongueL4
0,60a45e33f404ba8cb7a19cfe,22,Uomo,Master,Francese,Inglese,Spagnolo,Italiano,Polacco e portoghese,BLP,20,14.0,7.0,4.0,20.0,8.0,5.0,3.0,17.0,16.0,9.0,6.0,20.0,1.0,0.0,0.0,20.0,20.0,0.0,0.0,4.0,2.0,1.0,1.0,5.0,4.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,4.0,5.0,0.0,1.0,7.0,3.0,0.0,0.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,5.0,true,true,true,true,6.0,6.0,4.0,4.0,5.0,5.0,3.0,4.0,6.0,6.0,2.0,4.0,6.0,6.0,3.0,5.0,6.0,6.0,3.0,5.0,45.854,27.694000000000003,9.988,6.356,28.340000000000003,22.89,0.0,3.2700000000000005,54.480000000000004,54.480000000000004,43.13,40.86,52.21,52.21,24.97,40.86,180.88400000000001,157.274,78.088,91.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60a68725b2b424dc0d7ce793,22,Man,College,Portuguese,English,n/a,n/a,no,BLP,20,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,50.848,9.534,0.0,0.0,39.24,15.260000000000002,0.0,0.0,54.480000000000004,47.67,0.0,0.0,54.480000000000004,52.21,0.0,0.0,199.048,124.674,0.0,0.0,20.0,4.0,12.0,7.0,20.0,0.0,20.0,0.0,20.0,0.0,10.0,0.0,10.0,0.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60b55a6d44e17d6f0b810cdd,25,Uomo,Master,Italiano,Inglese,spagnolo,n/a,no,BLP,17,13.0,2.0,,20.0,1.0,0.0,,13.0,11.0,3.0,,20.0,0.0,0.0,,20.0,0.0,0.0,,2.0,1.0,0.0,,10.0,0.0,0.0,,10.0,0.0,0.0,,8.0,2.0,0.0,,8.0,2.0,0.0,,10.0,0.0,0.0,,6.0,5.0,2.0,,6.0,5.0,2.0,,6.0,5.0,3.0,,true,true,true,,5.0,3.0,2.0,,6.0,6.0,2.0,,6.0,5.0,1.0,,6.0,6.0,2.0,,6.0,3.0,1.0,,41.768,11.804,2.27,0.0,50.14,4.36,0.0,0.0,52.21,40.86,20.43,0.0,54.480000000000004,45.4,13.620000000000001,0.0,198.598,102.424,36.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60b7b8126c0c4524e913236e,23,Man,College,English,Portuguese,n/a,n/a,n/a,BLP,20,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,29.51,37.228,0.0,0.0,17.44,37.06,0.0,0.0,52.21,52.21,0.0,0.0,52.21,43.13,0.0,0.0,151.37,169.62800000000001,0.0,0.0,20.0,20.0,12.0,12.0,12.0,12.0,0.0,20.0,1.0,1.0,2.0,8.0,0.0,10.0,5.0,5.0,6.0,4.0,3.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60b87f3ca1dbf6bb340c9bb0,21,Man,HighSchool,Polish,English,German,French,n/a,BLP,20,15.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,53.118,14.528,5.448,0.0,43.6,10.9,10.9,0.0,54.480000000000004,49.94,6.8100000000000005,0.0,40.86,40.86,22.7,29.51,192.058,116.228,45.858000000000004,29.51,20.0,2.0,17.0,15.0,20.0,0.0,20.0,0.0,20.0,0.0,8.0,2.0,10.0,0.0,8.0,2.0,6.0,4.0,8.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0
0,60ba2011cd8052508d401296,24,Uomo,Uni,Italiano,Inglese,n/a,n/a,No,BLP,20,15.0,,,20.0,2.0,,,16.0,14.0,,,20.0,0.0,,,20.0,0.0,,,0.0,0.0,,,9.0,1.0,,,10.0,0.0,,,9.0,1.0,,,9.0,1.0,,,10.0,0.0,,,6.0,4.0,,,6.0,3.0,,,6.0,5.0,,,true,true,,,6.0,3.0,,,6.0,4.0,,,6.0,2.0,,,6.0,6.0,,,6.0,0.0,,,43.584,14.074,0.0,0.0,51.230000000000004,3.2700000000000005,0.0,0.0,54.480000000000004,34.05,0.0,0.0,54.480000000000004,27.240000000000002,0.0,0.0,203.774,78.634,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60bb62cbaccd206e3502516e,25,Woman,PlusCollege,spanish,english,n/a,n/a,n/a,BLP,20,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,45.4,12.712,0.0,0.0,49.050000000000004,5.45,0.0,0.0,54.480000000000004,47.67,0.0,0.0,54.480000000000004,20.43,0.0,0.0,203.41000000000003,86.262,0.0,0.0,20.0,9.0,20.0,4.0,20.0,1.0,20.0,0.0,0.0,0.0,8.0,2.0,10.0,0.0,8.0,2.0,9.0,1.0,10.0,0.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,3.0,6.0,2.0,6.0,2.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60bbe0da43325dadf2b1b6a9,25,Woman,College,Portuguese,English,n/a,n/a,no,BLP,20,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,54.480000000000004,14.982000000000001,0.0,0.0,23.98,30.520000000000003,6.540000000000001,0.0,54.480000000000004,49.94,0.0,0.0,54.480000000000004,45.4,0.0,0.0,187.42000000000002,140.842,6.540000000000001,0.0,20.0,5.0,20.0,8.0,20.0,0.0,20.0,0.0,20.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,7.0,3.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
0,60c49e68081928c86ba7b98a,22,Man,HighSchool,italian,english,n/a,n/a,no,BLP,20,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,44.492000000000004,15.89,0.0,0.0,50.14,4.36,0.0,0.0,54.480000000000004,36.32,0.0,0.0,27.240000000000002,15.89,0.0,0.0,176.35200000000003,72.46000000000001,0.0,0.0,20.0,3.0,18.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,9.0,1.0,10.0,0.0,8.0,2.0,9.0,1.0,10.0,0.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,5.0,4.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60c9c6e1728092717b93abde,24,Uomo,Uni,Italiano,Inglese,Dialetto di Carovigno,Spagnolo,no,BLP,20,15.0,2.0,9.0,20.0,3.0,0.0,0.0,20.0,15.0,3.0,2.0,20.0,1.0,1.0,0.0,20.0,0.0,1.0,0.0,20.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,6.0,4.0,0.0,0.0,7.0,2.0,1.0,0.0,9.0,1.0,0.0,0.0,6.0,5.0,2.0,1.0,6.0,6.0,4.0,1.0,6.0,6.0,0.0,0.0,true,true,true,true,6.0,5.0,1.0,0.0,6.0,6.0,6.0,0.0,6.0,6.0,3.0,0.0,6.0,6.0,0.0,0.0,6.0,3.0,1.0,0.0,54.480000000000004,16.344,3.178,4.994,43.6,7.630000000000001,3.2700000000000005,0.0,54.480000000000004,49.94,15.89,4.54,54.480000000000004,47.67,22.7,0.0,207.04000000000002,121.584,45.038,9.533999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60d478e72e8251287b641b2d,21,Woman,MinusCollege,English,Afrikaans,n/a,n/a,arabic,BLP,20,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,54.480000000000004,33.596000000000004,0.0,0.0,49.050000000000004,5.45,0.0,0.0,54.480000000000004,43.13,0.0,0.0,54.480000000000004,20.43,0.0,0.0,212.49,102.60600000000002,0.0,0.0,20.0,7.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,4.0,9.0,1.0,8.0,2.0,9.0,1.0,9.0,1.0,10.0,0.0,6.0,3.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,0.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60d7605d7af8d66774061717,25,Woman,Masters,Portuguese,English,n/a,n/a,no,BLP,20,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,45.4,11.35,0.0,0.0,45.78,6.540000000000001,0.0,0.0,52.21,43.13,0.0,0.0,54.480000000000004,47.67,0.0,0.0,197.87,108.69,0.0,0.0,20.0,5.0,18.0,8.0,20.0,0.0,20.0,0.0,2.0,0.0,9.0,0.0,10.0,0.0,8.0,1.0,7.0,3.0,8.0,2.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,3.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60d87fdab51e54fe4863f97f,20,Donna,Secondaria2,italiano,inglese,francese,spagnolo,no,BLP,20,15.0,6.0,6.0,20.0,5.0,5.0,5.0,0.0,14.0,14.0,14.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,10.0,10.0,1.0,1.0,10.0,10.0,1.0,1.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,true,true,true,true,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,45.4,15.436,11.35,11.35,54.50000000000001,54.50000000000001,19.62,19.62,54.480000000000004,54.480000000000004,54.480000000000004,54.480000000000004,54.480000000000004,54.480000000000004,54.480000000000004,54.480000000000004,208.86,178.89600000000002,139.93,139.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60d8873c18e520a7d5ae555f,22,Woman,College,polish,english,french,n/a,no,BLP,20,17.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,42.222,16.798000000000002,4.54,0.0,45.78,7.630000000000001,11.99,0.0,54.480000000000004,54.480000000000004,29.51,0.0,54.480000000000004,45.4,29.51,0.0,196.96200000000005,124.30800000000002,75.55000000000001,0.0,20.0,5.0,12.0,14.0,20.0,0.0,20.0,0.0,1.0,1.0,10.0,0.0,10.0,0.0,2.0,7.0,10.0,0.0,10.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,5.0,0.0,,4.0,,0.0,,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.0,,3.0,,3.0,,4.0,,3.0,,4.0,,2.0,,4.0,,3.0,
0,60db4aed5dd7b87124f51341,23,Woman,HighSchool,english,afrikaans,n/a,n/a,no,BLP,20,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,51.756,45.854,0.0,0.0,51.230000000000004,3.2700000000000005,0.0,0.0,54.480000000000004,43.13,0.0,0.0,54.480000000000004,52.21,0.0,0.0,211.94600000000003,144.464,0.0,0.0,20.0,12.0,14.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,9.0,1.0,10.0,0.0,9.0,1.0,9.0,1.0,10.0,0.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60ddf71e95896d2595f0e1a5,20,Donna,Secondaria2,Italiano,Inglese,Francese,Spagnolo,no,BLP,20,13.0,8.0,4.0,20.0,7.0,3.0,2.0,20.0,18.0,7.0,4.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,5.0,3.0,3.0,6.0,5.0,3.0,3.0,6.0,6.0,5.0,5.0,true,true,true,true,6.0,3.0,1.0,1.0,6.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0,6.0,6.0,4.0,5.0,6.0,0.0,0.0,4.0,54.480000000000004,17.252,8.172,4.54,54.50000000000001,0.0,0.0,0.0,54.480000000000004,43.13,27.240000000000002,27.240000000000002,54.480000000000004,18.16,9.08,24.97,217.94000000000005,78.542,44.492000000000004,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60dee3200c7c3355c62326d9,20,Woman,HighSchool,English,Afrikaans,Italian,n/a,no,BLP,20,15.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,54.026,38.59,4.086,0.0,50.14,2.18,11.99,0.0,54.480000000000004,34.05,20.43,0.0,54.480000000000004,40.86,49.94,0.0,213.12600000000003,115.67999999999999,86.446,0.0,20.0,1.0,20.0,10.0,19.0,19.0,20.0,20.0,20.0,20.0,10.0,0.0,9.0,1.0,10.0,0.0,9.0,0.0,8.0,1.0,6.0,4.0,6.0,5.0,6.0,4.0,6.0,2.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,,1.0,,1.0,,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,,1.0,,2.0,,4.0,,2.0,,1.0,,4.0,,6.0,,6.0,,6.0,
0,60e12640be1b69b66053d55b,21,Man,College,portuguese,english,spanish,french,nope,BLP,20,15.0,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,42.676,16.798000000000002,9.988,6.356,39.24,14.170000000000002,11.99,0.0,54.480000000000004,54.480000000000004,38.59,2.27,54.480000000000004,54.480000000000004,38.59,6.8100000000000005,190.87600000000003,139.928,99.15800000000002,15.436,20.0,13.0,12.0,7.0,20.0,0.0,20.0,1.0,2.0,1.0,7.0,2.0,10.0,0.0,9.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,6.0,0.0,3.0,0.0,6.0,1.0,6.0,2.0,2.0,0.0,3.0,0.0
0,60e3b18d3d4205b4c52ada56,22,Woman,College,English,IsiXhosa,IsiZulu,Sesotho,Afrikaans,BLP,20,20.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,54.480000000000004,54.480000000000004,14.528,14.528,30.520000000000003,15.260000000000002,4.36,0.0,54.480000000000004,54.480000000000004,40.86,34.05,27.240000000000002,54.480000000000004,4.54,2.27,166.72000000000003,178.70000000000002,64.28800000000001,50.848,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,4.0,4.0,3.0,6.0,5.0,2.0,8.0,1.0,8.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6.0,2.0,2.0,0.0,0.0,20.0,20.0,4.0,4.0,4.0,4.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,6.0,6.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,60e9ea97d19e613e60a994da,22,Man,College,English,Bemba,Zulu,Afrikaans,Swahili,BLP,20,2.0,13.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,44.946,11.804,19.068,24.516000000000002,50.14,1.09,13.080000000000002,1.09,54.480000000000004,20.43,27.240000000000002,24.97,27.240000000000002,54.480000000000004,38.59,22.7,176.806,87.804,97.97800000000001,73.276,20.0,0.0,20.0,0.0,17.0,4.0,20.0,20.0,2.0,0.0,9.0,0.0,10.0,0.0,10.0,0.0,7.0,1.0,10.0,0.0,6.0,2.0,6.0,5.0,6.0,1.0,6.0,1.0,6.0,6.0,6.0,6.0,0.0,6.0,0.0,6.0,10.0,5.0,0.0,20.0,17.0,17.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,5.0,3.0,1.0,3.0,2.0,3.0,5.0,4.0,0.0,0.0,6.0,0.0,6.0,6.0
0,60eb26fb8db6845a14fe5a91,25,Woman,Masters,ENGLISH,N/A,N/A,N/A,YES,BLP,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,34.504,0.0,0.0,0.0,42.510000000000005,7.630000000000001,7.630000000000001,0.0,54.480000000000004,0.0,0.0,0.0,20.43,0.0,0.0,0.0,151.92400000000004,7.630000000000001,7.630000000000001,0.0,20.0,,12.0,,12.0,,9.0,,10.0,,9.0,1.0,6.0,2.0,7.0,1.0,8.0,2.0,9.0,1.0,6.0,,6.0,,6.0,,6.0,,3.0,,0.0,,3.0,,3.0,,,,,,,,,,,,0.0,0.0,2.0,,1.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
0,60ec51c51a3158a50ded8a3e,20,Man,HighSchool,Polish,English,French,Spanish,no,BLP,20,18.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,45.4,21.792,7.718,3.632,45.78,8.72,9.81,0.0,54.480000000000004,54.480000000000004,45.4,45.4,54.480000000000004,49.94,47.67,45.4,200.14000000000004,134.93200000000002,110.598,94.43199999999999,20.0,15.0,18.0,12.0,20.0,1.0,20.0,0.0,2.0,2.0,8.0,2.0,9.0,1.0,7.0,3.0,9.0,1.0,9.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,3.0,2.0,6.0,6.0,6.0,6.0
0,60edd136d544e7c8f5fac8a7,21,Man,HighSchool,IsiZulu,English,Sepedi,n/a,no,BLP,20,17.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,36.32,41.768,17.706,0.0,23.98,28.340000000000003,13.080000000000002,0.0,45.4,54.480000000000004,18.16,0.0,54.480000000000004,20.43,4.54,0.0,160.18,145.018,53.486,0.0,20.0,15.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,7.0,2.0,10.0,0.0,2.0,7.0,3.0,7.0,0.0,10.0,5.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,3.0,6.0,0.0,6.0,0.0,9.0,,0.0,,20.0,,0.0,,0.0,,1.0,,0.0,,1.0,,0.0,,0.0,,2.0,,3.0,,1.0,,2.0,,2.0,,0.0,,0.0,,0.0,
0,60f030dca19a06db1b50d16a,22,Man,MinusCollege,English,Italian,n/a,n/a,Italian,BLP,16,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,36.32,28.602,0.0,0.0,21.8,32.7,0.0,0.0,52.21,43.13,0.0,0.0,47.67,45.4,0.0,0.0,158.0,149.83200000000002,0.0,0.0,13.0,15.0,11.0,4.0,17.0,4.0,20.0,20.0,3.0,0.0,1.0,9.0,2.0,8.0,0.0,10.0,8.0,2.0,9.0,1.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60f1846c851ee5a978a0e015,22,Donna,Uni,Italiano,Inglese,Francese,n/a,No,BLP,20,11.0,8.0,,20.0,9.0,0.0,,20.0,14.0,11.0,,8.0,14.0,0.0,,20.0,14.0,0.0,,0.0,2.0,0.0,,0.0,10.0,0.0,,5.0,5.0,0.0,,1.0,8.0,1.0,,2.0,7.0,1.0,,1.0,9.0,0.0,,6.0,6.0,4.0,,6.0,6.0,5.0,,6.0,6.0,3.0,,true,true,true,,2.0,6.0,3.0,,6.0,6.0,6.0,,4.0,2.0,0.0,,6.0,6.0,6.0,,6.0,6.0,6.0,,39.952,29.056,8.626,0.0,9.81,42.510000000000005,2.18,0.0,45.4,54.480000000000004,34.05,0.0,49.94,45.4,40.86,0.0,145.102,171.446,85.716,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60f56f0103876eae7c0d870f,21,Woman,College,English,IsiZulu,Sesotho,N/A,No.,BLP,20,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,46.308,45.854,45.854,0.0,27.250000000000004,14.170000000000002,7.630000000000001,0.0,54.480000000000004,54.480000000000004,40.86,0.0,40.86,54.480000000000004,54.480000000000004,0.0,168.89800000000002,168.984,148.824,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2.0,2.0,6.0,2.0,1.0,3.0,7.0,2.0,4.0,4.0,7.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,20.0,,20.0,,20.0,,20.0,,2.0,,2.0,,6.0,,1.0,,2.0,,1.0,,6.0,,6.0,,3.0,,3.0,,6.0,,6.0,,6.0,,6.0,
